id,sex,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
8035,Female,58,Less than 25,0,1,0,0,0,F,Aggravated Assault W/dead Weap,0
8042,Male,37,25 - 45,0,2,0,0,1,M,Aggravated Assault W/Dead Weap,0
8042,Male,23,25 - 45,0,3,0,0,0,F,arrest case no charge,0
8042,Male,38,25 - 45,0,1,0,0,2,M,Battery,0
8002,Male,23,Less than 25,0,9,0,0,6,F,Aggravated Assault W/dead Weap,0
8042,Male,21,Less than 25,0,2,1,0,2,F,Driving License Suspended,0
8045,Male,30,25 - 45,0,3,0,0,2,F,Possession of Cocaine,0
8052,Male,36,25 - 45,0,1,0,0,0,M,Battery,0
8054,Female,28,25 - 45,0,2,0,0,1,F,arrest case no charge,0
8021,Female,23,Less than 25,0,8,0,0,2,M,Susp Drivers Lic 1st Offense,0
8054,Male,47,Greater than 45,0,4,0,0,5,F,Battery on Law Enforc Officer,0
8054,Male,32,25 - 45,0,1,0,0,1,M,Driving Under The Influence,0
8054,Male,51,Less than 25,0,3,0,0,10,M,Driving License Suspended,0
8061,Male,54,25 - 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
8061,Male,23,25 - 45,0,6,0,0,4,F,False Imprisonment,0
8061,Male,40,25 - 45,0,2,0,0,2,F,arrest case no charge,0
8061,Male,29,25 - 45,0,8,0,0,6,F,Battery,0
8077,Male,49,Greater than 45,0,4,0,0,13,M,Battery,0
8077,Male,23,25 - 45,0,3,0,0,1,F,arrest case no charge,0
8077,Male,24,25 - 45,0,3,0,0,2,F,Burglary Dwelling Armed,0
8077,Male,51,Less than 25,0,1,0,0,0,M,arrest case no charge,0
8077,Male,39,25 - 45,0,2,0,0,5,F,arrest case no charge,0
8040,Male,20,Less than 25,0,7,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
8097,Male,32,25 - 45,0,4,0,0,1,M,Aggrav Battery w/Deadly Weapon,0
8098,Male,52,Greater than 45,0,1,0,0,0,M,Resist Officer w/Violence,0
8049,Male,29,25 - 45,0,4,0,0,5,F,arrest case no charge,0
8098,Female,19,Less than 25,0,4,0,0,0,M,Battery,0
8098,Male,25,25 - 45,0,1,0,0,0,M,Battery,0
8098,Female,37,25 - 45,0,6,0,0,15,F,Resist Officer w/Violence,0
8061,Male,21,25 - 45,0,9,2,1,3,F,Leaving the Scene of Accident,1
8112,Female,43,25 - 45,0,1,0,0,1,M,arrest case no charge,0
8112,Female,22,Less than 25,0,4,0,0,0,M,Battery,0
8112,Female,49,Greater than 45,0,1,0,0,1,M,Aggravated Assault W/Dead Weap,0
8075,Male,19,Less than 25,0,10,2,0,3,F,arrest case no charge,0
8112,Male,34,25 - 45,0,1,0,0,1,M,Expired DL More Than 6 Months,0
8113,Male,19,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8119,Male,30,25 - 45,0,6,0,0,4,M,Possess Cannabis/20 Grams Or Less,0
8119,Male,25,25 - 45,0,4,0,0,2,F,arrest case no charge,0
8119,Male,33,25 - 45,3,10,0,0,12,M,arrest case no charge,0
8119,Male,35,25 - 45,0,1,0,0,1,F,Aggravated Assault W/Dead Weap,0
8130,Male,21,Less than 25,0,4,0,0,0,F,Possession of Cannabis,0
8093,Male,34,25 - 45,0,7,0,0,19,F,arrest case no charge,1
8105,Male,27,25 - 45,0,9,0,1,5,F,Possession of Cocaine,0
8132,Male,44,25 - 45,0,1,0,0,1,F,Possession of Cocaine,0
8132,Male,20,Less than 25,0,4,1,2,1,F,Pos Cannabis W/Intent Sel/Del,0
8132,Male,30,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8132,Male,49,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
8146,Male,19,Less than 25,0,4,0,0,0,F,Att Burgl Unoccupied Dwel,0
8146,Male,39,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
8146,Male,27,25 - 45,0,9,0,0,1,F,Battery,0
8146,Male,54,25 - 45,0,1,0,0,0,M,arrest case no charge,0
8146,Male,25,25 - 45,0,3,0,0,3,M,Viol Injunct Domestic Violence,0
8153,Male,25,25 - 45,0,4,0,0,2,M,Operating W/O Valid License,0
8153,Male,36,25 - 45,0,2,0,0,2,M,Battery,0
8153,Male,53,Greater than 45,0,1,0,0,0,M,Felony Battery (Dom Strang),0
8153,Male,21,Less than 25,0,8,0,0,1,M,Battery,0
8153,Male,35,25 - 45,0,1,0,0,0,M,Battery,0
8161,Male,27,25 - 45,0,3,0,0,0,F,Grand Theft in the 3rd Degree,0
8161,Female,18,Less than 25,0,4,0,0,1,F,Battery,0
8161,Female,18,Less than 25,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0
8161,Male,42,Greater than 45,0,2,0,0,0,F,arrest case no charge,0
8120,Male,24,Less than 25,0,4,0,0,0,M,Battery,0
8162,Male,27,25 - 45,0,3,0,0,5,M,Battery,0
8171,Male,23,25 - 45,0,3,0,0,0,M,arrest case no charge,0
8171,Male,34,25 - 45,0,2,0,0,0,M,Susp Drivers Lic 1st Offense,0
8171,Male,25,25 - 45,0,2,0,0,1,F,Grand Theft (Motor Vehicle),0
8171,Male,22,Less than 25,0,7,0,0,1,F,Fleeing Or Attmp Eluding A Leo,0
8130,Male,64,Greater than 45,0,3,0,0,8,M,arrest case no charge,0
8191,Male,24,25 - 45,0,10,0,0,3,F,Battery,0
8191,Male,42,Greater than 45,0,1,0,0,0,F,Battery on a Person Over 65,0
8191,Male,19,Less than 25,0,4,0,0,0,F,Battery on Law Enforc Officer,0
8191,Male,33,25 - 45,0,9,0,0,16,M,Resist/Obstruct W/O Violence,0
8191,Male,39,25 - 45,1,7,0,0,15,F,Possession of Cocaine,0
8148,Male,31,25 - 45,0,1,0,0,3,M,Battery,1
8211,Male,25,25 - 45,0,8,0,0,9,F,Aggravated Battery,0
8211,Female,26,25 - 45,0,3,0,0,1,F,Robbery W/Firearm,0
8211,Male,34,25 - 45,0,1,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0
8211,Male,30,25 - 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
8211,Male,42,Less than 25,0,1,0,0,0,M,Viol Injunct Domestic Violence,0
8218,Male,25,25 - 45,0,3,0,0,3,M,arrest case no charge,0
8218,Male,22,Less than 25,0,4,0,0,0,F,Battery,0
8218,Male,22,Less than 25,0,3,0,0,0,M,Battery,0
8218,Male,30,25 - 45,0,2,0,0,3,F,arrest case no charge,0
8218,Male,28,25 - 45,0,10,0,2,14,F,Possession Of Alprazolam,0
8230,Male,29,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8230,Male,54,Less than 25,0,1,0,0,0,M,Battery,0
8230,Male,49,Greater than 45,0,3,0,0,2,M,Battery,0
8230,Male,25,25 - 45,0,1,0,0,6,F,Drivg While Lic Suspd/Revk/Can,0
8157,Female,26,25 - 45,0,6,0,0,6,F,arrest case no charge,0
8231,Male,45,Less than 25,0,1,0,0,0,M,arrest case no charge,0
8239,Male,45,Greater than 45,0,3,0,0,1,F,Neglect Child / No Bodily Harm,0
8239,Male,25,25 - 45,0,10,0,1,7,F,Battery,0
8239,Female,32,25 - 45,0,2,0,0,1,M,Battery,0
8239,Male,34,25 - 45,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0
8248,Female,34,25 - 45,0,1,0,0,0,M,Battery,0
8251,Male,21,Less than 25,0,2,0,0,1,F,Grand Theft in the 3rd Degree,0
8164,Male,28,25 - 45,0,7,0,0,5,M,Battery,1
8251,Female,34,25 - 45,0,1,0,0,0,F,Grand Theft (Motor Vehicle),0
8251,Male,26,25 - 45,0,3,0,0,0,M,Battery,0
8251,Female,30,25 - 45,0,1,0,0,1,F,Driving Under The Influence,0
8260,Male,30,25 - 45,0,7,0,0,8,M,Battery,0
8185,Male,26,25 - 45,0,7,0,0,6,F,Burglary Conveyance Armed,0
8261,Male,51,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8204,Male,37,25 - 45,0,4,0,0,6,F,arrest case no charge,0
8261,Male,21,Less than 25,0,8,0,0,1,F,arrest case no charge,0
8261,Male,54,Greater than 45,0,2,0,0,9,F,arrest case no charge,0
8261,Male,39,25 - 45,0,3,0,0,0,F,Robbery / No Weapon,0
8268,Male,24,25 - 45,0,7,0,0,3,F,arrest case no charge,0
8215,Male,46,Greater than 45,0,2,0,0,3,F,Stalking (Aggravated),1
8277,Male,32,25 - 45,0,3,0,0,5,F,Pos Cannabis W/Intent Sel/Del,0
8277,Female,21,Less than 25,0,6,0,0,0,M,Battery,0
8223,Male,53,Greater than 45,0,6,0,0,3,F,Battery on a Person Over 65,1
8277,Male,30,25 - 45,0,3,0,0,5,F,arrest case no charge,0
8278,Male,31,25 - 45,0,6,0,0,8,M,Battery,0
8288,Male,34,25 - 45,0,3,0,0,3,F,arrest case no charge,0
8232,Male,21,Less than 25,0,8,0,0,1,F,Felony Battery (Dom Strang),0
8240,Male,26,25 - 45,0,9,0,0,10,F,arrest case no charge,1
8248,Female,21,Less than 25,0,7,3,1,3,M,Battery,0
8289,Male,33,25 - 45,0,4,0,0,8,F,arrest case no charge,0
8289,Male,26,25 - 45,0,6,0,0,1,F,Assault,0
8289,Male,52,25 - 45,0,1,0,0,4,M,arrest case no charge,0
8289,Male,49,Greater than 45,0,1,0,0,0,M,Battery,0
8298,Female,29,25 - 45,0,6,0,0,2,M,Driving License Suspended,0
8298,Male,27,25 - 45,0,2,0,0,0,F,Possession of Cannabis,0
8298,Male,25,25 - 45,0,4,0,0,2,F,,0
8298,Male,26,25 - 45,0,2,0,0,0,F,Agg Battery Grt/Bod/Harm,0
8306,Male,22,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8307,Male,25,25 - 45,0,10,0,0,6,F,Grand Theft (Motor Vehicle),0
8260,Male,43,Greater than 45,0,9,0,0,15,M,Petit Theft,0
8307,Male,47,Greater than 45,0,6,0,0,5,F,Solicit To Deliver Cocaine,0
8307,Male,24,25 - 45,0,4,1,0,6,M,arrest case no charge,0
8307,Female,22,Less than 25,0,6,0,0,1,F,arrest case no charge,0
8317,Male,27,25 - 45,0,6,0,0,0,F,Possess Cannabis/20 Grams Or Less,0
8317,Male,24,25 - 45,0,9,0,0,4,F,Driving While License Revoked,0
8317,Male,33,25 - 45,0,4,0,0,4,F,arrest case no charge,0
8317,Male,48,Less than 25,0,1,0,0,4,F,arrest case no charge,0
8277,Male,26,25 - 45,0,8,0,3,10,M,Driving License Suspended,1
8318,Male,39,Less than 25,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8347,Male,41,Greater than 45,0,4,0,0,1,M,Battery,0
8284,Male,30,25 - 45,0,8,0,0,7,F,Possession of Cannabis,1
8348,Male,44,Greater than 45,0,2,0,0,1,F,arrest case no charge,0
8348,Male,50,Greater than 45,0,1,0,0,3,M,Driving Under The Influence,0
8348,Male,28,25 - 45,0,1,0,0,2,F,Stalking (Aggravated),0
8348,Male,25,25 - 45,0,4,0,0,2,F,Pos Cannabis W/Intent Sel/Del,0
8361,Female,19,Less than 25,0,6,0,0,0,F,Uttering a Forged Instrument,0
8299,Male,25,25 - 45,0,9,0,1,4,F,Burglary Unoccupied Dwelling,1
8364,Male,33,25 - 45,0,7,0,0,7,F,Tampering With Physical Evidence,0
8364,Male,49,25 - 45,0,1,0,0,0,M,Battery,0
8364,Male,22,Less than 25,0,3,0,0,0,F,Driving Under The Influence,0
8364,Male,41,Greater than 45,0,2,0,0,5,M,Battery,0
8379,Male,58,Less than 25,0,3,0,0,2,M,Viol Injunct Domestic Violence,0
8379,Male,68,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8379,Male,31,25 - 45,0,4,0,0,1,M,Battery,0
8379,Female,34,25 - 45,0,3,0,0,3,F,Att Burgl Unoccupied Dwel,0
8390,Male,22,Less than 25,0,4,0,0,0,F,Grand Theft (Motor Vehicle),0
8390,Male,25,25 - 45,0,9,0,0,4,F,Resist Officer w/Violence,0
8390,Male,32,25 - 45,0,3,0,0,0,F,Possession of Cocaine,0
8309,Male,19,Less than 25,0,3,0,0,0,F,Resist Officer w/Violence,0
8390,Male,40,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
8403,Male,35,25 - 45,0,4,0,0,2,F,Felony Driving While Lic Suspd,0
8318,Male,28,25 - 45,0,2,0,0,0,F,Manufacture Cannabis,0
8415,Male,25,25 - 45,0,2,0,0,0,M,Battery,0
8415,Male,23,25 - 45,0,6,0,0,7,F,arrest case no charge,0
8415,Male,30,25 - 45,0,6,0,0,4,F,Burglary Dwelling Assault/Batt,0
8415,Female,22,Less than 25,0,3,0,0,0,F,Deliver Cocaine,0
8415,Male,39,25 - 45,0,7,0,0,0,F,Battery,0
8423,Male,39,25 - 45,0,1,0,0,0,F,Felony/Driving Under Influence,0
8423,Female,21,Less than 25,0,7,0,0,0,M,Battery,0
8423,Male,25,25 - 45,0,2,0,1,0,F,Viol Injunct Domestic Violence,0
8423,Male,49,Greater than 45,0,1,0,0,0,F,Battery on a Person Over 65,0
8348,Male,67,Greater than 45,0,-1,0,0,0,M,,0
8426,Male,39,Greater than 45,0,6,0,0,6,F,arrest case no charge,0
8364,Male,34,25 - 45,0,8,0,0,0,F,Possession of Cocaine,0
8437,Male,22,Less than 25,0,2,0,0,1,F,arrest case no charge,0
8437,Male,37,25 - 45,0,1,0,0,7,F,arrest case no charge,0
8437,Male,27,25 - 45,0,4,0,0,3,M,Battery,0
8437,Male,35,25 - 45,0,4,0,0,6,F,Carrying Concealed Firearm,0
8448,Male,22,Less than 25,0,8,0,0,1,F,arrest case no charge,0
8384,Male,24,Less than 25,0,6,0,0,4,F,arrest case no charge,1
8403,Male,30,25 - 45,0,9,0,0,13,F,Deliver Cannabis,0
8452,Male,27,25 - 45,0,3,0,0,4,F,Possession of Cocaine,0
8452,Male,25,25 - 45,0,3,0,0,1,M,Battery,0
8452,Male,33,25 - 45,0,3,0,0,3,M,Battery,0
8452,Male,23,25 - 45,0,2,0,0,1,F,Possession Of Methamphetamine,0
8463,Male,39,Greater than 45,0,1,0,0,2,F,arrest case no charge,0
8463,Male,28,25 - 45,0,4,0,0,1,F,Battery on Law Enforc Officer,0
8463,Male,21,Less than 25,0,4,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0
8463,Male,19,Less than 25,0,4,0,0,0,F,Reckless Driving,0
8463,Male,31,25 - 45,0,1,0,0,0,F,Driving While License Revoked,0
8477,Male,29,25 - 45,0,2,0,0,5,F,Burglary Dwelling Assault/Batt,0
8477,Male,46,Greater than 45,0,1,0,0,2,M,Susp Drivers Lic 1st Offense,0
8477,Male,23,25 - 45,0,4,0,0,2,F,arrest case no charge,0
8477,Male,30,25 - 45,0,7,1,0,15,F,Possession of Cocaine,0
8477,Male,44,Greater than 45,0,9,0,0,9,F,Deliver Cocaine,0
8488,Female,27,25 - 45,0,4,0,0,4,F,Crimin Mischief Damage $1000+,0
8488,Male,33,25 - 45,0,8,0,0,3,F,Driving While License Revoked,0
8488,Male,33,25 - 45,0,4,0,0,8,M,Battery,0
8488,Female,28,25 - 45,0,2,0,0,0,M,Battery,0
8416,Male,22,Less than 25,0,7,0,0,0,F,Burglary Unoccupied Dwelling,0
8494,Male,27,25 - 45,0,2,0,0,1,M,Battery,0
8508,Female,18,Less than 25,0,4,0,0,1,M,Battery,0
8508,Male,26,25 - 45,0,2,0,0,0,M,Battery,0
8508,Male,22,Less than 25,0,3,0,0,0,F,Grand Theft in the 3rd Degree,0
8429,Female,46,Greater than 45,0,-1,0,0,1,M,Battery,0
8511,Female,32,25 - 45,0,2,0,0,1,F,Grand Theft in the 3rd Degree,0
8439,Male,23,Less than 25,0,2,0,0,0,M,Att Burgl Unoccupied Dwel,0
8448,Male,29,25 - 45,0,6,0,0,6,F,Felony Driving While Lic Suspd,1
8526,Female,20,Less than 25,0,4,0,0,1,F,Battery,0
8526,Male,26,25 - 45,0,4,0,0,4,M,Assault,0
8526,Male,24,25 - 45,0,9,0,0,0,M,Possession of Cocaine,0
8526,Male,29,25 - 45,0,2,0,0,1,F,False Imprisonment,0
8526,Male,39,Greater than 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8539,Male,27,25 - 45,0,2,0,0,1,F,Aggravated Assault W/Dead Weap,0
8539,Male,23,25 - 45,0,4,0,0,0,F,Crim Use of Personal ID Info,0
8539,Male,22,Less than 25,0,6,0,0,5,F,Disorderly Conduct,0
8468,Male,29,25 - 45,0,-1,0,0,0,M,Battery,0
8539,Male,19,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8478,Male,38,25 - 45,0,9,2,2,22,M,Possess Cannabis/20 Grams Or Less,0
8544,Male,54,Greater than 45,0,2,0,0,5,F,Possession Of Heroin,0
8563,Female,40,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
8563,Male,41,Greater than 45,0,1,0,0,2,M,Possession of Cocaine,0
8563,Male,25,25 - 45,0,2,0,0,1,M,Battery,0
8494,Male,30,25 - 45,0,10,0,0,13,F,arrest case no charge,0
8508,Male,48,Greater than 45,0,-1,0,0,2,F,Crim Use of Personal ID Info,0
8565,Male,24,25 - 45,0,4,0,0,2,M,Possess Cannabis/20 Grams Or Less,0
8565,Male,37,25 - 45,0,2,0,0,0,M,arrest case no charge,0
8578,Male,30,25 - 45,0,2,0,0,1,M,Battery,0
8579,Female,60,Greater than 45,0,1,0,0,2,M,Driving While License Revoked,0
8520,Male,24,Less than 25,0,4,0,1,5,F,arrest case no charge,0
8579,Male,39,25 - 45,0,1,0,0,1,M,Resist/Obstruct W/O Violence,0
8579,Male,25,25 - 45,0,9,0,0,3,M,Battery,0
8579,Male,46,25 - 45,0,1,0,0,2,M,Battery on Law Enforc Officer,0
8590,Male,27,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8590,Female,24,25 - 45,0,3,0,0,0,M,Battery,0
8539,Male,32,25 - 45,0,7,1,0,5,F,arrest case no charge,1
8590,Male,41,25 - 45,0,4,0,0,11,F,Grand Theft in the 3rd Degree,0
8594,Male,29,25 - 45,0,10,0,0,2,F,arrest case no charge,0
8605,Male,27,25 - 45,0,1,0,0,0,M,Grand Theft in the 3rd Degree,0
8605,Female,20,Less than 25,0,6,0,0,0,F,Driving License Suspended,0
8605,Male,31,25 - 45,0,3,0,0,6,F,arrest case no charge,0
8551,Male,35,25 - 45,0,6,0,0,1,M,Battery,0
8605,Male,23,25 - 45,0,6,0,0,2,F,Grand Theft in the 3rd Degree,0
8608,Male,51,Greater than 45,0,2,0,0,3,M,Criminal Mischief,0
8617,Male,30,25 - 45,0,2,0,0,2,M,arrest case no charge,0
8617,Male,39,25 - 45,0,3,0,0,4,F,Driving While License Revoked,0
8617,Male,27,25 - 45,0,4,0,0,3,F,Grand Theft in the 3rd Degree,0
8617,Female,34,25 - 45,0,2,0,0,2,F,arrest case no charge,0
8617,Male,25,25 - 45,0,3,0,0,0,F,Crim Use of Personal ID Info,0
8625,Male,30,25 - 45,0,2,0,0,1,F,Possession of Cocaine,0
8577,Male,26,25 - 45,0,8,0,0,1,F,arrest case no charge,0
8627,Male,21,Less than 25,0,2,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0
8627,Male,28,25 - 45,0,4,0,0,0,M,Battery,0
8627,Male,34,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8627,Male,39,25 - 45,0,1,0,0,0,F,Felony Driving While Lic Suspd,0
8639,Male,46,Greater than 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8594,Male,31,25 - 45,0,8,0,0,9,F,Fail Register Vehicle,0
8641,Female,19,Less than 25,0,6,1,0,2,F,Deliver Cannabis,0
8641,Male,69,25 - 45,0,1,0,0,1,M,DUI Property Damage/Injury,0
8641,Male,54,Greater than 45,0,6,0,0,4,F,Uttering a Forged Instrument,0
8641,Female,36,25 - 45,0,1,0,0,0,M,Battery,0
8647,Male,22,Less than 25,0,4,0,0,0,M,Battery,0
8647,Female,30,25 - 45,0,3,0,0,5,F,arrest case no charge,0
8647,Male,25,25 - 45,0,3,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0
8647,Male,27,25 - 45,0,1,0,0,1,F,Cruelty Toward Child,0
8656,Male,52,Greater than 45,0,1,0,0,0,F,Uttering a Forged Instrument,0
8605,Male,55,Greater than 45,0,-1,0,0,1,F,Grand Theft in the 3rd Degree,0
8659,Female,20,Less than 25,0,6,1,0,1,M,Reckless Driving,0
8659,Male,47,25 - 45,0,2,0,0,5,F,Petit Theft,0
8659,Male,44,25 - 45,0,2,0,0,1,M,Battery,0
8617,Male,21,25 - 45,0,4,0,1,2,F,Aggrav Battery w/Deadly Weapon,1
8661,Female,23,25 - 45,0,3,0,0,0,M,Battery,0
8673,Female,28,25 - 45,0,6,0,0,2,M,Assault,0
8673,Female,24,25 - 45,0,4,0,0,1,F,Grand Theft in the 3rd Degree,0
8673,Male,23,25 - 45,0,2,0,0,0,M,DUI Property Damage/Injury,0
8673,Male,29,25 - 45,0,1,0,0,0,M,Battery,0
8673,Male,35,25 - 45,0,3,0,0,5,F,Pos Cannabis W/Intent Sel/Del,0
8682,Male,31,25 - 45,0,3,0,0,0,F,Leaving the Scene of Accident,0
8682,Male,25,25 - 45,0,3,0,0,2,F,,0
8682,Male,32,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8682,Male,27,25 - 45,0,2,0,0,2,F,Possession of Cocaine,0
8682,Male,27,25 - 45,0,4,0,0,0,F,Possession of Cocaine,0
8686,Male,36,25 - 45,0,8,0,0,18,F,arrest case no charge,0
8686,Female,19,Less than 25,0,7,0,0,1,M,Battery,0
8686,Female,26,25 - 45,0,7,0,0,0,F,Possession of Cocaine,0
8686,Male,29,25 - 45,0,2,0,0,1,M,Driving License Suspended,0
8696,Male,23,25 - 45,0,4,0,0,0,F,Possession of Cocaine,0
8696,Male,44,Greater than 45,0,1,0,0,0,F,Possession of Hydrocodone,0
8696,Male,31,25 - 45,0,2,0,0,4,F,arrest case no charge,0
8635,Male,43,25 - 45,0,-1,0,0,4,F,arrest case no charge,1
8696,Female,54,Greater than 45,0,1,0,0,0,F,Possession of Cocaine,0
8644,Female,22,Greater than 45,0,9,0,0,4,F,Possession of Cocaine,0
8701,Male,28,25 - 45,0,10,0,0,0,M,,0
8711,Male,39,25 - 45,0,9,0,0,12,F,Tamper With Witness/Victim/CI,0
8711,Female,30,25 - 45,0,2,0,0,1,M,Battery,0
8711,Male,22,Less than 25,0,6,0,0,0,F,arrest case no charge,0
8711,Male,30,25 - 45,0,6,0,0,1,F,arrest case no charge,0
8655,Female,20,Less than 25,0,7,0,1,0,M,Battery,1
8712,Male,27,25 - 45,0,1,0,0,0,M,Battery,0
8726,Male,38,25 - 45,0,1,0,0,0,F,Battery,0
8726,Male,33,25 - 45,0,4,0,0,9,F,Deliver Cocaine,0
8726,Male,26,25 - 45,0,4,0,0,1,F,arrest case no charge,0
8726,Male,39,25 - 45,0,1,0,0,4,F,Viol Injunct Domestic Violence,0
8726,Female,22,Less than 25,0,6,0,0,0,M,Battery,0
8732,Male,32,25 - 45,0,1,0,0,12,F,arrest case no charge,0
8668,Male,39,25 - 45,0,-1,0,0,0,F,arrest case no charge,0
8733,Male,29,25 - 45,0,4,0,0,2,M,Battery,0
8733,Male,27,25 - 45,0,2,0,0,1,F,Aggravated Battery (Firearm),0
8733,Male,34,25 - 45,0,1,0,0,0,M,Battery,0
8733,Male,25,25 - 45,0,6,0,0,8,F,arrest case no charge,0
8745,Male,22,Less than 25,0,3,0,0,2,F,arrest case no charge,0
8676,Male,30,25 - 45,4,9,0,0,8,M,arrest case no charge,0
8745,Male,24,25 - 45,0,4,0,0,1,M,Assault,0
8745,Male,33,25 - 45,0,4,0,0,3,F,Possession of Cocaine,0
8745,Male,33,25 - 45,0,6,0,0,9,F,arrest case no charge,0
8756,Male,26,25 - 45,0,1,0,0,1,F,False Imprisonment,0
8757,Male,29,25 - 45,0,4,0,0,3,F,arrest case no charge,0
8686,Male,21,Less than 25,0,9,2,6,8,F,arrest case no charge,1
8757,Male,19,Less than 25,0,3,0,0,1,F,Burglary Unoccupied Dwelling,0
8695,Male,47,Greater than 45,0,3,0,0,13,M,Battery,0
8757,Male,32,25 - 45,0,2,0,0,4,F,arrest case no charge,0
8705,Male,32,25 - 45,0,1,0,0,4,M,Battery,1
8758,Male,38,25 - 45,0,1,0,0,1,F,Neglect Child / No Bodily Harm,0
8768,Male,25,25 - 45,0,6,0,0,2,F,Sale/Del Cannabis At/Near Scho,0
8768,Male,54,25 - 45,0,-1,0,0,2,F,Grand Theft in the 3rd Degree,0
8768,Male,19,Less than 25,0,3,0,0,1,F,arrest case no charge,0
8768,Male,30,25 - 45,0,2,0,0,0,M,Battery,0
8768,Male,40,25 - 45,0,1,0,0,1,M,Operating W/O Valid License,0
8712,Male,40,25 - 45,1,6,0,0,23,M,Battery,0
8777,Male,34,25 - 45,0,3,0,0,3,M,Disorderly Conduct,0
8777,Male,36,25 - 45,0,9,0,0,7,F,arrest case no charge,0
8777,Male,19,Less than 25,0,4,0,0,1,F,Burglary Conveyance Assault/Bat,0
8777,Female,66,Greater than 45,0,1,0,0,0,M,Agg Battery Grt/Bod/Harm,0
8777,Female,25,25 - 45,0,3,0,0,0,M,Prostitution/Lewd Act Assignation,0
8789,Male,27,25 - 45,0,2,1,0,1,M,Aggravated Battery / Pregnant,0
8728,Female,33,25 - 45,0,6,0,0,3,F,Possession Of Heroin,1
8790,Male,22,Less than 25,0,2,0,0,2,M,Driving Under The Influence,0
8790,Male,46,Greater than 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
8790,Female,26,25 - 45,0,6,0,0,0,M,Battery,0
8790,Male,27,25 - 45,0,2,0,1,1,F,Driving While License Revoked,0
8798,Male,30,25 - 45,0,4,0,0,0,F,Uttering a Forged Instrument,0
8798,Male,34,25 - 45,0,1,0,0,1,F,Felony Battery (Dom Strang),0
8798,Male,25,25 - 45,0,8,0,0,5,M,arrest case no charge,0
8798,Male,25,25 - 45,0,8,0,0,3,F,arrest case no charge,0
8809,Female,46,Greater than 45,0,1,0,0,3,F,Possession of Cocaine,0
8809,Male,19,Less than 25,0,8,0,3,1,F,Possession of Cocaine,0
8809,Female,20,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8809,Male,29,25 - 45,0,3,0,0,3,F,arrest case no charge,0
8739,Male,25,25 - 45,0,1,0,0,0,F,Battery,0
8752,Female,27,25 - 45,0,2,0,0,0,M,Battery,0
8812,Male,31,25 - 45,0,2,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0
8759,Male,40,25 - 45,0,2,0,0,2,M,Battery,0
8826,Female,26,25 - 45,0,3,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
8768,Male,24,25 - 45,0,9,0,2,2,M,Battery,0
8777,Male,24,25 - 45,3,10,1,0,10,F,Possession of Cocaine,0
8827,Male,48,25 - 45,0,6,0,0,13,F,arrest case no charge,0
8827,Male,24,25 - 45,0,3,0,0,5,F,Driving While License Revoked,0
8827,Male,44,Greater than 45,0,2,0,0,1,F,Felony Battery (Dom Strang),0
8827,Male,45,Greater than 45,0,1,0,0,0,M,Battery,0
8842,Male,26,25 - 45,0,1,0,0,3,M,Possess Cannabis/20 Grams Or Less,0
8842,Female,23,25 - 45,0,4,0,0,0,M,Battery,0
8842,Male,40,Greater than 45,0,3,0,0,1,F,arrest case no charge,0
8790,Male,33,25 - 45,0,7,0,2,9,M,Battery,1
8802,Male,31,25 - 45,0,7,1,0,19,F,Disorderly Conduct,0
8843,Male,19,Less than 25,0,4,0,0,0,M,Aggravated Assault w/Firearm,0
8843,Male,21,Less than 25,0,4,0,0,1,F,arrest case no charge,0
