id,sex,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
8132,Male,42,Less than 25,0,1,0,0,1,F,Uttering a Forged Instrument,0
8132,Male,20,Less than 25,0,4,1,2,1,F,Pos Cannabis W/Intent Sel/Del,0
8132,Male,29,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8132,Male,47,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8146,Male,19,Less than 25,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0
8146,Male,38,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8146,Male,26,25 - 45,0,9,0,0,1,F,arrest case no charge,0
8146,Male,52,25 - 45,0,1,0,0,0,M,Felony Driving While Lic Suspd,0
8146,Male,24,25 - 45,0,3,0,0,3,M,Viol Injunct Domestic Violence,0
8153,Male,24,25 - 45,0,4,0,0,2,M,Operating W/O Valid License,0
8153,Male,35,25 - 45,0,2,0,0,2,M,Battery,0
8153,Male,51,25 - 45,0,1,0,0,0,M,Aggrav Battery w/Deadly Weapon,0
8153,Male,20,Less than 25,0,8,0,0,1,M,Criminal Mischief>$200<$1000,0
8153,Male,34,25 - 45,0,1,0,0,0,M,Battery,0
8161,Male,26,25 - 45,0,3,0,0,0,F,Grand Theft in the 3rd Degree,0
8161,Female,18,Less than 25,0,4,0,0,1,F,Possession Of Heroin,0
8161,Female,18,Less than 25,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0
8161,Male,41,25 - 45,0,2,0,0,0,F,Aggravated Assault W/dead Weap,0
8112,Male,24,Less than 25,0,4,0,0,0,M,Battery,0
8161,Male,26,25 - 45,0,3,0,0,5,M,Battery,0
8171,Male,22,25 - 45,0,3,0,0,0,M,arrest case no charge,0
8171,Male,33,25 - 45,0,2,0,0,0,M,Susp Drivers Lic 1st Offense,0
8171,Male,24,25 - 45,0,2,0,0,1,F,Grand Theft (Motor Vehicle),0
8171,Male,21,Less than 25,0,7,0,0,1,F,False Imprisonment,0
8119,Male,64,Greater than 45,0,3,0,0,8,M,arrest case no charge,0
8191,Male,23,25 - 45,0,10,0,0,3,M,Battery,0
8191,Male,41,Less than 25,0,1,0,0,0,F,Battery on a Person Over 65,0
8191,Male,19,Less than 25,0,4,0,0,0,F,Battery on Law Enforc Officer,0
8191,Male,32,25 - 45,0,9,0,0,16,M,Resist/Obstruct W/O Violence,0
8191,Male,38,Greater than 45,1,7,0,0,15,F,Possession of Cocaine,0
8132,Male,31,25 - 45,0,1,0,0,3,M,Battery,0
8211,Male,24,25 - 45,0,8,0,0,9,F,Aggravated Battery,0
8211,Male,25,25 - 45,0,3,0,0,1,F,Robbery Sudd Snatch No Weapon,0
8211,Male,33,25 - 45,0,1,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0
8211,Male,29,25 - 45,0,1,0,0,0,F,Possession of Cocaine,0
8211,Male,41,25 - 45,0,1,0,0,0,M,Viol Injunct Domestic Violence,0
8218,Male,24,25 - 45,0,3,0,0,3,M,arrest case no charge,0
8218,Male,21,Less than 25,0,4,0,0,0,F,arrest case no charge,0
8218,Female,21,Less than 25,0,3,0,0,0,M,Battery,0
8218,Male,29,25 - 45,0,2,0,0,3,F,arrest case no charge,0
8218,Male,27,25 - 45,0,10,0,2,14,F,Possession Of Alprazolam,0
8230,Male,28,25 - 45,0,1,0,0,1,F,Possession of Cocaine,0
8230,Male,52,Greater than 45,0,1,0,0,0,M,Battery,0
8230,Male,47,Greater than 45,0,3,0,0,2,M,Battery,0
8230,Male,24,25 - 45,0,1,0,0,6,F,Drivg While Lic Suspd/Revk/Can,0
8146,Female,26,25 - 45,0,6,0,0,6,F,arrest case no charge,0
8230,Male,43,Greater than 45,0,1,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0
8239,Male,43,Greater than 45,0,3,0,0,1,F,Neglect Child / No Bodily Harm,0
8239,Male,24,25 - 45,0,10,0,1,7,F,Driving License Suspended,0
8239,Male,31,25 - 45,0,2,0,0,1,M,Battery,0
8239,Male,33,25 - 45,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0
8251,Male,33,25 - 45,0,1,0,0,0,M,Battery,0
8251,Male,20,Less than 25,0,2,0,0,1,F,Grand Theft in the 3rd Degree,0
8153,Male,28,25 - 45,0,7,0,0,5,M,Battery,0
8251,Female,33,25 - 45,0,1,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0
8251,Male,25,25 - 45,0,3,0,0,0,M,Battery,0
8251,Male,29,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8261,Male,29,25 - 45,0,7,0,0,8,M,Battery,0
8161,Male,26,25 - 45,0,7,0,0,6,F,Viol Prot Injunc Repeat Viol,0
8261,Male,49,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8171,Male,37,25 - 45,0,4,0,0,6,F,arrest case no charge,0
8261,Male,20,Less than 25,0,8,0,0,1,F,arrest case no charge,0
8261,Male,52,Greater than 45,0,2,0,0,9,F,arrest case no charge,0
8261,Male,38,25 - 45,0,3,0,0,0,F,arrest case no charge,0
8277,Male,23,25 - 45,0,7,0,0,3,F,arrest case no charge,0
8191,Female,46,Greater than 45,0,2,0,0,3,F,Possession of Cocaine,0
8277,Male,31,25 - 45,0,3,0,0,5,F,Driving While License Revoked,0
8277,Male,20,Less than 25,0,6,0,0,0,M,Battery,0
8211,Male,53,Greater than 45,0,6,0,0,3,F,Battery on Law Enforc Officer,0
8277,Male,29,25 - 45,0,3,0,0,5,F,arrest case no charge,0
8277,Male,30,25 - 45,0,6,0,0,8,F,Battery,0
8289,Female,33,25 - 45,0,3,0,0,3,F,arrest case no charge,0
8218,Male,21,Less than 25,0,8,0,0,1,F,Felony Battery (Dom Strang),0
8230,Male,26,25 - 45,0,9,0,0,10,F,arrest case no charge,0
8239,Female,21,Less than 25,0,7,3,1,3,M,Battery,0
8289,Male,32,25 - 45,0,4,0,0,8,F,arrest case no charge,0
8289,Male,25,25 - 45,0,6,0,0,1,F,Possession Of Alprazolam,0
8289,Male,50,Greater than 45,0,1,0,0,4,M,arrest case no charge,0
8289,Female,47,Greater than 45,0,1,0,0,0,M,Battery,0
8298,Male,28,25 - 45,0,6,0,0,2,M,Driving License Suspended,0
8298,Male,26,25 - 45,0,2,0,0,0,F,Dealing in Stolen Property,0
8298,Male,24,25 - 45,0,4,0,0,2,F,,0
8298,Male,25,25 - 45,0,2,0,0,0,F,Agg Battery Grt/Bod/Harm,0
8307,Male,21,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8307,Female,24,25 - 45,0,10,0,0,6,F,Grand Theft (Motor Vehicle),0
8251,Male,43,25 - 45,0,9,0,0,15,M,Resist/Obstruct W/O Violence,0
8307,Male,45,Less than 25,0,6,0,0,5,F,Battery,0
8307,Male,23,25 - 45,0,4,1,0,6,M,arrest case no charge,0
8307,Female,21,Less than 25,0,6,0,0,1,F,arrest case no charge,0
8317,Male,26,25 - 45,0,6,0,0,0,F,Fighting/Baiting Animals,0
8317,Male,23,25 - 45,0,9,0,0,4,F,Driving While License Revoked,0
8317,Male,32,25 - 45,0,4,0,0,4,F,arrest case no charge,0
8317,Male,46,25 - 45,0,1,0,0,4,F,arrest case no charge,0
8261,Male,26,Greater than 45,0,8,0,3,10,M,Driving License Suspended,0
8317,Male,38,Less than 25,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8348,Male,40,Less than 25,0,4,0,0,1,M,Battery,0
8277,Male,30,25 - 45,0,8,0,0,7,F,Possession of Cannabis,0
8348,Male,42,Greater than 45,0,2,0,0,1,F,arrest case no charge,0
8348,Male,48,25 - 45,0,1,0,0,3,M,Aggrav Battery w/Deadly Weapon,0
8348,Male,27,25 - 45,0,1,0,0,2,F,Aggravated Assault W/Dead Weap,0
8348,Male,24,25 - 45,0,4,0,0,2,F,Grand Theft in the 3rd Degree,0
8364,Female,19,Less than 25,0,6,0,0,0,F,Possess Cannabis/20 Grams Or Less,0
8289,Male,25,25 - 45,0,9,0,1,4,F,Burglary Unoccupied Dwelling,0
8364,Male,32,25 - 45,0,7,0,0,7,F,Tampering With Physical Evidence,0
8364,Male,47,25 - 45,0,1,0,0,0,M,Battery,0
8364,Male,21,Less than 25,0,3,0,0,0,M,Burglary Dwelling Occupied,0
8364,Male,40,Greater than 45,0,2,0,0,5,M,Aggravated Assault W/dead Weap,0
8379,Male,56,Greater than 45,0,3,0,0,2,M,Viol Injunct Domestic Violence,0
8379,Male,66,Greater than 45,0,1,0,0,0,F,Possess Cannabis/20 Grams Or Less,0
8379,Male,30,25 - 45,0,4,0,0,1,M,Battery,0
8379,Female,33,25 - 45,0,3,0,0,3,F,arrest case no charge,0
8390,Male,21,Less than 25,0,4,0,0,0,F,Grand Theft (Motor Vehicle),0
8390,Male,24,25 - 45,0,9,0,0,4,F,Resist Officer w/Violence,0
8390,Male,31,25 - 45,0,3,0,0,0,F,Possession of Cocaine,0
8298,Male,19,Less than 25,0,3,0,0,0,F,Resist Officer w/Violence,0
8390,Male,39,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
8390,Male,34,25 - 45,0,4,0,0,2,F,Battery,0
8307,Female,28,25 - 45,0,2,0,0,0,F,Manufacture Cannabis,0
8415,Male,24,25 - 45,0,2,0,0,0,M,Battery,0
8415,Male,22,25 - 45,0,6,0,0,7,F,arrest case no charge,0
8415,Male,29,25 - 45,0,6,0,0,4,F,Burglary Dwelling Assault/Batt,0
8415,Male,21,Less than 25,0,3,0,0,0,F,Deliver Cocaine,0
8415,Male,38,25 - 45,0,7,0,0,0,F,Aggrav Stalking After Injunctn,0
8423,Male,38,25 - 45,0,1,0,0,0,F,Felony/Driving Under Influence,0
8423,Female,20,Less than 25,0,7,0,0,0,M,Battery,0
8423,Male,24,25 - 45,0,2,0,1,0,F,Grand Theft in the 3rd Degree,0
8423,Male,47,Greater than 45,0,1,0,0,0,F,Battery on a Person Over 65,0
8317,Male,67,Greater than 45,0,-1,0,0,0,M,,0
8423,Male,38,25 - 45,0,6,0,0,6,F,arrest case no charge,0
8348,Male,34,25 - 45,0,8,0,0,0,F,Possession of Cocaine,0
8437,Male,21,Less than 25,0,2,0,0,1,F,arrest case no charge,0
8437,Male,36,25 - 45,0,1,0,0,7,F,Driving While License Revoked,0
8437,Male,26,25 - 45,0,4,0,0,3,M,Driving Under The Influence,0
8437,Male,34,25 - 45,0,4,0,0,6,F,Carrying Concealed Firearm,0
8452,Male,21,Less than 25,0,8,0,0,1,F,arrest case no charge,0
8364,Male,24,25 - 45,0,6,0,0,4,F,arrest case no charge,0
8379,Male,30,25 - 45,0,9,0,0,13,F,Deliver Cannabis,0
8452,Male,26,25 - 45,0,3,0,0,4,F,Possession of Cocaine,0
8452,Male,24,25 - 45,0,3,0,0,1,M,Battery,0
8452,Male,32,25 - 45,0,3,0,0,3,M,Battery,0
8452,Male,22,25 - 45,0,2,0,0,1,F,Possession of Oxycodone,0
8463,Male,38,Less than 25,0,1,0,0,2,F,arrest case no charge,0
8463,Male,27,25 - 45,0,4,0,0,1,F,Battery on Law Enforc Officer,0
8463,Male,20,Less than 25,0,4,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0
8463,Male,19,Less than 25,0,4,0,0,0,F,Battery,0
8463,Male,30,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8477,Female,28,25 - 45,0,2,0,0,5,F,Burglary Dwelling Assault/Batt,0
8477,Male,44,Greater than 45,0,1,0,0,2,M,Susp Drivers Lic 1st Offense,0
8477,Male,22,25 - 45,0,4,0,0,2,F,arrest case no charge,0
8477,Male,29,25 - 45,0,7,1,0,15,F,Possession of Cocaine,0
8477,Male,42,Less than 25,0,9,0,0,9,F,Deliver Cocaine,0
8488,Female,26,25 - 45,0,4,0,0,4,F,Crimin Mischief Damage $1000+,0
8488,Male,32,25 - 45,0,8,0,0,3,F,Crimin Mischief Damage $1000+,0
8488,Male,32,25 - 45,0,4,0,0,8,M,Battery,0
8488,Female,27,25 - 45,0,2,0,0,0,M,Battery,0
8390,Male,22,Greater than 45,0,7,0,0,0,F,Burglary Unoccupied Dwelling,0
8488,Male,26,25 - 45,0,2,0,0,1,M,Battery,0
8508,Female,18,Less than 25,0,4,0,0,1,M,Battery,0
8508,Male,25,25 - 45,0,2,0,0,0,M,Battery,0
8508,Male,21,Less than 25,0,3,0,0,0,F,Driving While License Revoked,0
8415,Female,46,Greater than 45,0,-1,0,0,1,M,Battery,0
8508,Female,31,25 - 45,0,2,0,0,1,F,Aggravated Battery / Pregnant,0
8423,Male,23,Less than 25,0,2,0,0,0,M,Battery,0
8437,Male,29,25 - 45,0,6,0,0,6,F,Felony Driving While Lic Suspd,0
8526,Female,20,Less than 25,0,4,0,0,1,F,Burglary Unoccupied Dwelling,0
8526,Male,25,25 - 45,0,4,0,0,4,M,Assault,0
8526,Female,23,25 - 45,0,9,0,0,0,M,Battery,0
8526,Male,28,25 - 45,0,2,0,0,1,F,False Imprisonment,0
8526,Male,38,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8539,Male,26,25 - 45,0,2,0,0,1,F,Aggravated Assault W/Dead Weap,0
8539,Male,22,25 - 45,0,4,0,0,0,F,Crim Use of Personal ID Info,0
8539,Male,21,Less than 25,0,6,0,0,5,F,arrest case no charge,0
8452,Male,29,25 - 45,0,-1,0,0,0,M,Battery,0
8539,Male,19,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8463,Male,38,25 - 45,0,9,2,2,22,M,Possess Cannabis/20 Grams Or Less,0
8539,Male,52,Greater than 45,0,2,0,0,5,F,Poss Contr Subst W/o Prescript,0
8563,Male,39,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
8563,Male,40,25 - 45,0,1,0,0,2,M,arrest case no charge,0
8563,Male,24,25 - 45,0,2,0,0,1,M,Battery,0
8477,Male,30,25 - 45,0,10,0,0,13,F,arrest case no charge,0
8488,Male,48,Greater than 45,0,-1,0,0,2,F,arrest case no charge,0
8563,Male,23,25 - 45,0,4,0,0,2,M,Possess Cannabis/20 Grams Or Less,0
8563,Female,36,25 - 45,0,2,0,0,0,M,Leave Acc/Attend Veh/More $50,0
8579,Male,29,25 - 45,0,2,0,0,1,M,Battery,0
8579,Female,58,Less than 25,0,1,0,0,2,M,Agg Battery Grt/Bod/Harm,0
8508,Male,24,Less than 25,0,4,0,1,5,F,arrest case no charge,0
8579,Male,38,Greater than 45,0,1,0,0,1,M,Resist/Obstruct W/O Violence,0
8579,Male,24,25 - 45,0,9,0,0,3,M,Possession of Cocaine,0
8579,Male,44,25 - 45,0,1,0,0,2,M,Burglary Conveyance Unoccup,0
8590,Male,26,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8590,Female,23,25 - 45,0,3,0,0,0,M,Battery,0
8526,Male,32,25 - 45,0,7,1,0,5,F,arrest case no charge,0
8590,Male,40,Less than 25,0,4,0,0,11,F,arrest case no charge,0
8590,Male,28,25 - 45,0,10,0,0,2,F,arrest case no charge,0
8605,Male,26,25 - 45,0,1,0,0,0,M,Battery,0
8605,Female,20,Less than 25,0,6,0,0,0,F,Battery,0
8605,Male,30,25 - 45,0,3,0,0,6,F,arrest case no charge,0
8539,Male,35,25 - 45,0,6,0,0,1,M,Battery,0
8605,Male,22,25 - 45,0,6,0,0,2,F,Burglary Dwelling Occupied,0
8605,Male,49,Greater than 45,0,2,0,0,3,M,Battery,0
8617,Male,29,25 - 45,0,2,0,0,2,M,Possess Cannabis/20 Grams Or Less,0
8617,Male,38,25 - 45,0,3,0,0,4,F,Driving While License Revoked,0
8617,Male,26,25 - 45,0,4,0,0,3,F,Grand Theft in the 3rd Degree,0
8617,Female,33,25 - 45,0,2,0,0,2,F,arrest case no charge,0
8617,Male,24,25 - 45,0,3,0,0,0,F,Crim Use of Personal ID Info,0
8627,Male,29,25 - 45,0,2,0,0,1,F,Possession of Cocaine,0
8563,Male,26,25 - 45,0,8,0,0,1,F,arrest case no charge,0
8627,Male,20,Less than 25,0,2,0,0,0,F,Possession of Hydrocodone,0
8627,Male,27,25 - 45,0,4,0,0,0,M,Battery,0
8627,Male,33,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8627,Male,38,25 - 45,0,1,0,0,0,F,Felony Driving While Lic Suspd,0
8641,Male,44,Greater than 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
8579,Male,31,25 - 45,0,8,0,0,9,F,Aggravated Battery / Pregnant,0
8641,Female,19,Less than 25,0,6,1,0,2,F,Deliver Cannabis,0
8641,Male,67,Greater than 45,0,1,0,0,1,M,Dealing in Stolen Property,0
8641,Male,52,25 - 45,0,6,0,0,4,F,Uttering a Forged Instrument,0
8641,Male,35,25 - 45,0,1,0,0,0,M,Battery,0
8647,Male,21,Less than 25,0,4,0,0,0,M,Battery,0
8647,Female,29,25 - 45,0,3,0,0,5,F,arrest case no charge,0
8647,Male,24,25 - 45,0,3,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0
8647,Male,26,25 - 45,0,1,0,0,1,F,Cruelty Toward Child,0
8659,Male,50,Greater than 45,0,1,0,0,0,F,Uttering a Forged Instrument,0
8590,Male,55,Greater than 45,0,-1,0,0,1,F,Grand Theft in the 3rd Degree,0
8659,Female,20,Less than 25,0,6,1,0,1,M,Reckless Driving,0
8659,Male,45,25 - 45,0,2,0,0,5,M,Petit Theft,0
8659,Male,42,Greater than 45,0,2,0,0,1,M,Battery,0
8605,Male,21,Greater than 45,0,4,0,1,2,F,Battery,0
8659,Male,22,25 - 45,0,3,0,0,0,M,Battery,0
8673,Female,27,25 - 45,0,6,0,0,2,M,Assault,0
8673,Female,23,25 - 45,0,4,0,0,1,F,Deliver Cocaine,0
8673,Male,22,25 - 45,0,2,0,0,0,M,arrest case no charge,0
8673,Male,28,25 - 45,0,1,0,0,0,M,Battery,0
8673,Male,34,25 - 45,0,3,0,0,5,F,Pos Cannabis W/Intent Sel/Del,0
8682,Male,30,25 - 45,0,3,0,0,0,F,arrest case no charge,0
8682,Male,24,25 - 45,0,3,0,0,2,F,,0
8682,Male,31,25 - 45,0,1,0,0,1,F,arrest case no charge,0
8682,Male,26,25 - 45,0,2,0,0,2,F,Possession of Cocaine,0
8682,Male,26,25 - 45,0,4,0,0,0,F,Possession of Cocaine,0
8686,Male,35,25 - 45,0,8,0,0,18,F,arrest case no charge,0
8686,Female,19,Less than 25,0,7,0,0,1,M,Battery,0
8686,Male,25,25 - 45,0,7,0,0,0,F,Possession of Cocaine,0
8686,Male,28,25 - 45,0,2,0,0,1,M,arrest case no charge,0
8696,Male,22,25 - 45,0,4,0,0,0,F,Possession of Cocaine,0
8696,Male,42,25 - 45,0,1,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
8696,Male,30,25 - 45,0,2,0,0,4,F,arrest case no charge,0
8617,Male,43,25 - 45,0,-1,0,0,4,F,arrest case no charge,0
8696,Female,52,25 - 45,0,1,0,0,0,F,Possession of Cocaine,0
8627,Female,22,Less than 25,0,9,0,0,4,F,arrest case no charge,0
8696,Male,27,25 - 45,0,10,0,0,0,M,,0
8711,Male,38,25 - 45,0,9,0,0,12,F,Tamper With Witness/Victim/CI,0
8711,Male,29,25 - 45,0,2,0,0,1,M,Battery,0
8711,Male,21,Less than 25,0,6,0,0,0,F,Burglary Unoccupied Dwelling,0
8711,Female,29,25 - 45,0,6,0,0,1,F,arrest case no charge,0
8641,Female,20,Less than 25,0,7,0,1,0,M,Battery,0
8711,Male,26,25 - 45,0,1,0,0,0,M,Battery,0
8726,Male,37,25 - 45,0,1,0,0,0,M,Battery,0
8726,Male,32,25 - 45,0,4,0,0,9,F,Deliver Cocaine,0
8726,Male,25,25 - 45,0,4,0,0,1,F,arrest case no charge,0
8726,Male,38,25 - 45,0,1,0,0,4,F,arrest case no charge,0
8726,Male,21,Less than 25,0,6,0,0,0,M,Battery,0
8733,Male,31,25 - 45,0,1,0,0,12,F,arrest case no charge,0
8647,Male,39,25 - 45,0,-1,0,0,0,F,Grand Theft in the 3rd Degree,0
8733,Male,28,25 - 45,0,4,0,0,2,F,Battery,0
8733,Male,26,25 - 45,0,2,0,0,1,F,Aggravated Battery (Firearm),0
8733,Male,33,25 - 45,0,1,0,0,0,M,Battery,0
8733,Male,24,25 - 45,0,6,0,0,8,F,arrest case no charge,0
8745,Male,21,Less than 25,0,3,0,0,2,M,arrest case no charge,0
8659,Male,30,25 - 45,3,9,0,0,8,M,Battery,0
8745,Female,23,25 - 45,0,4,0,0,1,M,Assault,0
8745,Male,32,25 - 45,0,4,0,0,3,F,Possession of Cocaine,0
8745,Male,32,25 - 45,0,6,0,0,9,F,arrest case no charge,0
8757,Male,25,25 - 45,0,1,0,0,1,F,False Imprisonment,0
8757,Male,28,25 - 45,0,4,0,0,3,F,arrest case no charge,0
8673,Male,21,25 - 45,0,9,2,6,8,F,arrest case no charge,0
8757,Male,19,Less than 25,0,3,0,0,1,F,Burglary Unoccupied Dwelling,0
8682,Male,47,Greater than 45,0,3,0,0,13,M,Battery,0
8757,Female,31,25 - 45,0,2,0,0,4,F,arrest case no charge,0
8686,Male,32,25 - 45,0,1,0,0,4,M,Battery,0
8757,Male,37,25 - 45,0,1,0,0,1,F,Neglect Child / No Bodily Harm,0
8768,Male,24,25 - 45,0,6,0,0,2,F,Sale/Del Cannabis At/Near Scho,0
8768,Male,52,Greater than 45,0,-1,0,0,2,F,Battery,0
8768,Male,19,Less than 25,0,3,0,0,1,F,arrest case no charge,0
8768,Male,29,25 - 45,0,2,0,0,0,M,Battery,0
8768,Male,39,Less than 25,0,1,0,0,1,M,Possession of Cocaine,0
8696,Male,40,25 - 45,1,6,0,0,23,M,Throw Deadly Missile Into Veh,0
8777,Male,33,25 - 45,0,3,0,0,3,M,Disorderly Conduct,0
8777,Male,35,25 - 45,0,9,0,0,7,F,arrest case no charge,0
8777,Male,19,Less than 25,0,4,0,0,1,F,Burglary Conveyance Assault/Bat,0
8777,Female,64,Greater than 45,0,1,0,0,0,M,Battery,0
8777,Male,24,25 - 45,0,3,0,0,0,M,Pos Cannabis W/Intent Sel/Del,0
8790,Male,26,25 - 45,0,2,1,0,1,M,Aggravated Battery / Pregnant,0
8711,Female,33,25 - 45,0,6,0,0,3,F,Possession Of Heroin,0
8790,Male,21,Less than 25,0,2,0,0,2,M,Aggrav Battery w/Deadly Weapon,0
8790,Male,44,Greater than 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
8790,Female,25,25 - 45,0,6,0,0,0,M,Battery,0
8790,Male,26,25 - 45,0,2,0,1,1,F,Driving While License Revoked,0
8798,Male,29,25 - 45,0,4,0,0,0,F,Uttering a Forged Instrument,0
8798,Male,33,25 - 45,0,1,0,0,1,F,Felony Battery (Dom Strang),0
8798,Male,24,25 - 45,0,8,0,0,5,M,arrest case no charge,0
8798,Male,24,25 - 45,0,8,0,0,3,F,arrest case no charge,0
8809,Female,44,Greater than 45,0,1,0,0,3,F,Battery,0
8809,Male,19,Less than 25,0,8,0,3,1,F,Possession of Cocaine,0
8809,Male,20,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8809,Male,28,25 - 45,0,3,0,0,3,F,arrest case no charge,0
8726,Male,25,25 - 45,0,1,0,0,0,F,Driving Under The Influence,0
8733,Female,27,25 - 45,0,2,0,0,0,M,Battery,0
8809,Male,30,25 - 45,0,2,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0
8745,Male,40,25 - 45,0,2,0,0,2,M,Battery,0
8827,Male,25,25 - 45,0,3,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
8757,Male,24,Less than 25,0,9,0,2,2,M,Battery,0
8768,Male,24,Less than 25,3,10,1,0,10,F,Possession of Cocaine,0
8827,Male,46,25 - 45,0,6,0,0,13,F,arrest case no charge,0
8827,Male,23,25 - 45,0,3,0,0,5,F,Driving While License Revoked,0
8827,Male,42,25 - 45,0,2,0,0,1,F,Felony Battery (Dom Strang),0
8827,Male,43,Greater than 45,0,1,0,0,0,M,Battery,0
8842,Male,25,25 - 45,0,1,0,0,3,M,Possess Cannabis/20 Grams Or Less,0
8842,Female,22,25 - 45,0,4,0,0,0,M,Battery,0
8842,Male,39,Greater than 45,0,3,0,0,1,F,arrest case no charge,0
8777,Male,33,25 - 45,0,7,0,2,9,M,Battery,0
8790,Male,31,25 - 45,0,7,1,0,19,F,Possession of Cocaine,0
8842,Male,19,Less than 25,0,4,0,0,0,M,Aggravated Assault w/Firearm,0
8842,Male,20,Less than 25,0,4,0,0,1,F,arrest case no charge,0
8857,Male,30,25 - 45,0,4,0,0,4,F,arrest case no charge,0
8857,Male,23,25 - 45,0,4,0,0,1,M,Battery,0
8857,Male,24,25 - 45,0,4,0,0,0,M,Battery,0
8857,Male,20,Less than 25,0,6,1,3,2,F,Burglary Unoccupied Dwelling,0
8798,Female,29,25 - 45,0,3,0,0,0,F,Burglary Conveyance Assault/Bat,0
8857,Male,27,25 - 45,0,9,0,0,0,M,Possession of Cocaine,0
8865,Female,25,25 - 45,0,3,0,0,0,F,Battery on Law Enforc Officer,0
8865,Male,55,25 - 45,0,1,0,0,0,F,Fraudulent Use of Credit Card,0
8865,Female,29,25 - 45,0,3,0,0,1,M,Battery,0
8865,Male,21,Less than 25,0,10,0,2,6,F,Burglary Conveyance Unoccup,0
8876,Male,39,Greater than 45,0,2,0,0,0,M,Battery,0
8876,Male,23,25 - 45,0,2,0,0,3,F,Aggravated Assault W/dead Weap,0
8876,Male,25,25 - 45,0,3,0,0,7,F,Burglary Dwelling Occupied,0
8876,Female,47,Greater than 45,0,1,0,0,3,F,Possession of Cocaine,0
8876,Male,19,Less than 25,0,4,0,0,0,F,arrest case no charge,0
8809,Male,40,25 - 45,0,10,0,0,0,F,Possession of Cocaine,0
8827,Male,22,Less than 25,0,9,0,0,2,M,Viol Injunct Domestic Violence,0
8890,Male,33,25 - 45,0,1,0,0,0,M,Driving Under The Influence,0
8890,Male,31,25 - 45,0,2,0,0,1,F,Burglary Structure Unoccup,0
8890,Male,26,25 - 45,0,1,0,0,0,F,arrest case no charge,0
8842,Male,56,Greater than 45,0,3,0,0,17,F,,0
8890,Male,31,25 - 45,0,6,0,0,0,M,Battery,0
8890,Male,33,25 - 45,0,7,0,0,5,M,Battery,0
8905,Male,28,25 - 45,0,1,0,0,0,F,Robbery / Weapon,0
8905,Male,20,Less than 25,0,3,0,0,0,M,Possess Cannabis/20 Grams Or Less,0
8905,Male,44,Greater than 45,0,1,0,0,0,M,Battery,0
8905,Male,33,25 - 45,0,4,0,0,5,M,Battery,0
8905,Male,39,25 - 45,0,1,0,0,0,M,Driving License Suspended,0
8857,Female,20,Less than 25,0,2,0,0,2,F,Aggravated Assault W/Dead Weap,0
8923,Male,43,Greater than 45,0,1,0,0,1,M,Viol Injunct Domestic Violence,0
8923,Male,53,25 - 45,0,1,0,0,0,F,Criminal Mischief,0
8923,Male,24,25 - 45,0,6,0,0,2,F,Robbery / Weapon,0
8865,Male,27,25 - 45,0,3,0,0,1,F,Aggravated Battery / Pregnant,0
8923,Male,24,25 - 45,0,4,0,0,0,F,Burglary Unoccupied Dwelling,0
8923,Male,21,Less than 25,2,9,1,0,10,M,Susp Drivers Lic 1st Offense,0
8938,Male,24,25 - 45,0,1,0,0,0,M,Battery,0
8938,Male,41,Greater than 45,0,4,0,0,0,M,Battery,0
8938,Male,23,25 - 45,0,4,0,0,1,M,Battery,0
8938,Male,49,Greater than 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
8945,Female,43,Greater than 45,0,1,0,0,4,F,arrest case no charge,0
8945,Male,35,25 - 45,0,1,0,0,0,F,arrest case no charge,0
8945,Male,19,Less than 25,0,7,0,0,0,F,Burglary Unoccupied Dwelling,0
