status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,personal_status,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,credit
A11,33,A32,A42,12612,A65,A74,4,A93,A101,4,A122,28,A143,A152,1,A174,1,A192,A201,1
A11,12,A34,A49,1391,A61,A72,3,A93,A101,1,A122,26,A141,A152,1,A172,1,A191,A201,1
A11,15,A32,A40,2442,A61,A71,1,A93,A101,4,A123,23,A143,A151,1,A173,1,A191,A201,1
A11,12,A32,A40,1274,A61,A72,3,A93,A101,1,A121,34,A143,A152,1,A172,1,A191,A201,2
A14,18,A32,A43,3850,A65,A73,1,A93,A101,3,A123,25,A143,A152,1,A173,1,A191,A201,1
A14,14,A32,A40,2301,A61,A75,2,A93,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,1
A11,4,A32,A42,448,A61,A75,2,A93,A101,1,A121,44,A141,A152,1,A173,1,A192,A201,1
A11,15,A32,A40,996,A61,A72,1,A93,A101,2,A123,23,A143,A152,1,A172,1,A191,A201,2
A12,12,A32,A49,797,A62,A74,2,A92,A101,4,A121,23,A143,A151,1,A173,1,A191,A201,1
A14,27,A34,A43,5371,A61,A74,4,A93,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,1
A14,12,A33,A45,1295,A64,A75,4,A93,A101,4,A124,46,A143,A152,1,A173,2,A191,A201,2
A11,24,A32,A40,1291,A65,A74,4,A93,A101,4,A121,32,A143,A151,1,A173,1,A191,A201,2
A13,7,A32,A40,1123,A61,A73,1,A93,A101,1,A121,63,A143,A152,3,A171,2,A191,A202,1
A13,14,A32,A43,1042,A65,A73,3,A93,A101,4,A124,35,A143,A153,1,A173,1,A191,A201,2
A14,21,A32,A40,1188,A61,A73,2,A93,A103,2,A121,30,A143,A152,1,A173,1,A192,A201,1
A11,12,A34,A40,484,A61,A75,4,A93,A101,3,A122,33,A143,A152,1,A173,1,A191,A201,2
A14,15,A34,A40,4817,A65,A75,1,A93,A101,4,A123,50,A143,A152,1,A173,1,A192,A201,1
A11,15,A34,A42,2133,A61,A73,4,A93,A101,4,A121,23,A143,A152,1,A173,1,A191,A201,2
A11,12,A32,A43,1595,A61,A73,4,A93,A101,3,A122,23,A143,A152,1,A172,1,A191,A201,1
A14,18,A34,A40,10144,A65,A75,4,A93,A101,4,A121,28,A143,A153,1,A174,1,A192,A201,2
A14,24,A34,A40,3656,A62,A74,4,A94,A101,3,A122,32,A143,A152,1,A173,1,A192,A201,1
A13,12,A32,A43,1346,A61,A75,3,A93,A101,3,A121,45,A141,A152,1,A172,1,A191,A201,1
A11,33,A32,A42,2515,A61,A72,2,A93,A101,4,A122,30,A143,A152,1,A172,1,A191,A201,2
A14,10,A32,A41,2901,A65,A73,1,A92,A101,4,A121,30,A143,A152,1,A173,1,A191,A201,1
A12,12,A34,A42,2991,A61,A75,1,A93,A101,4,A123,26,A143,A151,3,A173,1,A192,A201,1
A14,12,A34,A43,1318,A61,A75,2,A93,A101,4,A121,52,A143,A152,1,A172,1,A192,A201,1
A11,24,A32,A43,2899,A65,A75,2,A93,A101,4,A121,26,A143,A152,1,A173,1,A191,A201,1
A11,36,A34,A49,8133,A61,A73,3,A93,A101,2,A124,25,A143,A152,1,A174,1,A192,A201,2
A12,18,A34,A41,2520,A61,A72,1,A93,A101,4,A123,33,A143,A152,1,A174,1,A192,A201,1
A14,21,A34,A43,1595,A62,A73,4,A93,A101,4,A122,45,A141,A152,1,A173,1,A191,A201,1
A13,12,A34,A40,1249,A63,A71,2,A93,A101,4,A121,61,A141,A153,3,A171,1,A191,A201,1
A11,24,A32,A40,1366,A65,A73,4,A93,A101,4,A121,25,A143,A152,1,A173,1,A191,A201,2
A14,33,A34,A40,2825,A61,A74,4,A93,A101,4,A123,34,A143,A152,1,A173,1,A192,A201,1
A11,15,A32,A43,3566,A61,A74,4,A93,A103,1,A121,25,A143,A152,1,A173,1,A191,A201,1
A11,33,A34,A41,3959,A64,A75,4,A93,A101,2,A123,34,A143,A152,1,A174,1,A192,A201,1
A12,15,A32,A45,3872,A61,A75,2,A93,A101,4,A123,62,A143,A152,1,A173,1,A192,A201,1
A12,33,A34,A43,3835,A61,A74,2,A93,A103,2,A121,23,A143,A152,1,A173,1,A191,A201,2
A14,21,A34,A40,1449,A64,A75,4,A93,A101,4,A121,50,A143,A152,1,A173,1,A192,A201,1
A12,12,A30,A48,1213,A61,A73,2,A93,A101,2,A121,30,A143,A152,1,A172,1,A192,A201,1
A12,12,A33,A40,797,A62,A72,4,A93,A101,2,A122,23,A141,A152,1,A172,1,A191,A201,2
A12,21,A32,A41,5045,A65,A71,1,A93,A101,4,A121,60,A143,A152,1,A173,1,A192,A201,1
A12,15,A32,A49,1449,A64,A73,4,A93,A101,2,A122,33,A143,A152,1,A172,1,A192,A201,1
A12,18,A32,A43,2030,A63,A72,3,A93,A101,4,A123,35,A143,A152,1,A173,1,A191,A201,1
A14,45,A32,A40,2118,A65,A75,4,A93,A101,3,A123,34,A143,A152,1,A173,2,A192,A201,1
A12,45,A33,A40,4591,A61,A75,4,A93,A101,4,A124,44,A143,A151,1,A173,1,A191,A201,2
A11,36,A34,A44,4351,A61,A73,4,A93,A101,3,A121,25,A143,A152,1,A173,1,A192,A201,2
A12,21,A32,A49,1155,A61,A75,2,A93,A101,4,A122,36,A143,A152,1,A173,2,A191,A201,2
A14,21,A32,A41,4591,A65,A75,3,A93,A101,4,A123,36,A143,A152,1,A173,2,A192,A201,1
A14,4,A34,A42,1382,A65,A73,1,A93,A101,2,A122,32,A143,A152,1,A173,1,A191,A201,1
A13,27,A32,A42,2210,A61,A72,3,A93,A101,4,A124,51,A143,A153,1,A173,1,A191,A201,1
A11,21,A32,A42,2384,A63,A72,4,A93,A101,3,A124,30,A143,A151,1,A173,1,A192,A201,1
A14,8,A32,A41,2326,A62,A72,2,A93,A101,4,A122,21,A143,A151,1,A173,1,A191,A201,1
A11,15,A32,A40,6143,A61,A75,1,A93,A101,4,A122,44,A143,A151,1,A173,2,A192,A201,2
A14,12,A34,A42,1274,A65,A72,2,A93,A101,4,A122,21,A143,A151,1,A172,1,A191,A201,1
A14,24,A33,A40,958,A65,A75,4,A93,A101,4,A123,60,A143,A152,1,A173,1,A192,A201,1
A12,8,A32,A40,1295,A61,A72,4,A93,A101,2,A121,33,A143,A152,1,A171,1,A191,A201,1
A14,21,A34,A46,1318,A61,A75,4,A93,A101,4,A124,46,A143,A151,1,A173,2,A191,A201,1
A12,15,A34,A43,1755,A61,A75,3,A93,A103,4,A121,43,A141,A151,1,A172,1,A192,A201,1
A14,18,A34,A42,4221,A61,A75,1,A93,A101,4,A122,23,A143,A152,1,A173,1,A191,A201,1
A14,12,A32,A43,763,A65,A75,4,A93,A101,4,A123,33,A143,A152,1,A173,1,A191,A201,1
A12,12,A32,A40,7629,A65,A71,1,A93,A101,2,A121,23,A143,A151,1,A174,1,A191,A201,1
A11,33,A32,A40,7758,A61,A74,2,A93,A101,1,A123,23,A143,A152,1,A173,1,A192,A201,2
A12,4,A32,A43,731,A65,A72,3,A93,A101,3,A123,30,A143,A152,1,A172,1,A191,A202,1
A14,12,A34,A43,759,A61,A75,4,A93,A101,4,A121,56,A143,A152,3,A173,1,A191,A201,1
A12,36,A31,A41,7758,A61,A71,1,A93,A101,2,A121,46,A141,A152,1,A173,1,A192,A201,1
A12,15,A30,A40,1755,A61,A72,2,A92,A101,1,A121,26,A143,A151,1,A173,1,A191,A201,2
A12,7,A32,A49,1175,A61,A72,3,A93,A101,2,A121,30,A143,A152,1,A173,1,A192,A201,1
A13,4,A32,A43,660,A61,A74,3,A93,A101,3,A124,33,A141,A152,1,A172,1,A191,A201,1
A11,33,A34,A41,8318,A61,A74,4,A93,A101,4,A123,23,A143,A152,1,A173,1,A192,A201,2
A11,45,A32,A44,2301,A61,A73,3,A93,A101,4,A123,46,A143,A152,1,A173,1,A191,A201,2
A11,45,A32,A40,3077,A61,A74,4,A93,A101,4,A121,41,A143,A151,1,A173,2,A191,A201,2
A12,36,A33,A40,7166,A61,A73,2,A93,A101,2,A122,47,A143,A152,1,A173,1,A191,A201,1
A14,4,A32,A43,1126,A63,A73,1,A93,A101,4,A121,62,A143,A152,1,A173,1,A191,A201,1
A14,4,A34,A43,1554,A61,A74,1,A93,A101,2,A123,23,A143,A152,1,A173,1,A192,A201,1
A11,36,A32,A43,12612,A61,A74,2,A93,A102,3,A123,43,A143,A152,1,A174,1,A191,A201,1
A11,18,A30,A43,1574,A61,A73,4,A93,A101,3,A121,30,A141,A152,1,A173,1,A191,A201,2
A14,12,A32,A40,1345,A61,A75,3,A93,A101,2,A121,32,A143,A152,1,A173,1,A192,A201,1
A13,12,A32,A43,4165,A61,A73,3,A93,A101,1,A123,26,A143,A152,1,A173,1,A191,A201,1
A11,33,A32,A42,2118,A61,A72,2,A93,A101,2,A122,36,A141,A152,1,A173,2,A191,A201,2
A11,8,A34,A40,674,A61,A75,4,A93,A101,4,A121,41,A143,A152,1,A172,1,A191,A201,1
A14,18,A34,A42,3074,A61,A72,3,A93,A101,2,A123,35,A143,A152,3,A174,1,A191,A201,1
A11,21,A34,A40,2279,A61,A75,4,A94,A101,3,A123,35,A143,A152,1,A173,1,A192,A201,1
A11,15,A34,A43,3878,A61,A75,1,A93,A101,4,A121,32,A141,A152,3,A173,1,A192,A201,2
A14,15,A30,A49,3430,A61,A73,2,A93,A101,2,A123,33,A142,A152,1,A173,2,A191,A201,2
A11,33,A32,A42,7238,A63,A75,3,A93,A101,4,A123,41,A143,A153,1,A173,1,A191,A201,2
A12,45,A33,A43,5045,A62,A73,4,A93,A101,4,A122,34,A143,A153,1,A173,2,A192,A201,1
A14,21,A33,A49,1835,A63,A73,4,A93,A101,2,A122,38,A143,A152,1,A173,2,A192,A201,1
A11,15,A32,A40,1228,A61,A73,4,A92,A101,3,A123,23,A143,A151,1,A173,1,A192,A201,2
A11,45,A30,A49,10144,A61,A75,2,A93,A101,4,A123,28,A143,A151,1,A173,1,A191,A201,2
A12,24,A32,A43,4817,A61,A75,2,A93,A101,4,A123,37,A143,A152,1,A173,1,A192,A201,1
A13,15,A32,A43,2327,A61,A72,2,A93,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,2
A11,12,A30,A40,841,A61,A73,4,A93,A101,4,A123,43,A141,A152,1,A173,1,A191,A201,2
A14,12,A32,A43,886,A65,A73,4,A93,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,1
A14,4,A32,A42,454,A61,A72,1,A93,A101,3,A121,23,A143,A151,1,A172,2,A191,A201,1
A11,21,A32,A41,2299,A61,A72,4,A93,A101,4,A123,52,A143,A152,1,A173,1,A192,A201,1
A14,24,A34,A43,3676,A61,A75,4,A93,A102,3,A121,51,A143,A152,1,A173,1,A191,A201,1
A11,33,A32,A42,3844,A61,A74,4,A93,A101,2,A122,28,A143,A152,1,A173,1,A191,A201,2
A14,18,A33,A41,2299,A61,A73,3,A93,A101,2,A121,26,A142,A152,1,A172,1,A191,A201,1
A14,15,A32,A45,1961,A61,A72,4,A93,A101,4,A121,23,A143,A152,1,A173,1,A191,A201,2
A14,21,A31,A43,1297,A61,A74,4,A93,A101,4,A123,44,A141,A152,1,A173,1,A192,A201,1
A14,15,A32,A42,2675,A61,A72,4,A93,A101,4,A122,41,A141,A152,3,A173,2,A192,A201,1
A12,18,A32,A42,3342,A61,A74,2,A93,A101,3,A123,33,A143,A152,1,A173,1,A192,A201,1
A14,15,A32,A40,5084,A61,A73,2,A93,A101,4,A123,62,A143,A151,1,A173,1,A191,A201,2
A14,24,A32,A40,1424,A61,A72,4,A93,A101,2,A121,33,A143,A152,1,A173,1,A191,A201,1
A11,8,A32,A43,1185,A61,A74,3,A93,A101,4,A121,48,A143,A152,1,A173,1,A191,A201,1
A11,12,A32,A43,484,A61,A75,4,A93,A101,4,A121,47,A142,A152,1,A172,1,A191,A201,2
A11,18,A34,A40,3509,A61,A73,4,A93,A103,2,A122,38,A141,A153,1,A173,1,A191,A202,2
A14,21,A34,A46,3342,A65,A74,3,A93,A101,4,A122,38,A143,A152,1,A173,1,A192,A201,1
A14,14,A34,A43,1249,A61,A73,4,A93,A101,4,A124,33,A143,A152,1,A173,1,A192,A201,1
A11,15,A31,A40,1216,A61,A73,4,A93,A101,4,A121,30,A143,A151,1,A172,2,A191,A201,2
A14,33,A33,A40,8335,A61,A72,2,A93,A101,2,A123,39,A143,A152,1,A173,2,A192,A201,1
A14,24,A32,A40,1928,A62,A73,4,A94,A101,3,A121,38,A143,A152,1,A173,1,A192,A201,1
A12,10,A32,A49,886,A65,A74,4,A93,A101,3,A122,36,A143,A152,1,A173,1,A192,A201,1
A14,14,A34,A42,2522,A61,A73,4,A93,A101,2,A123,26,A143,A153,1,A173,1,A192,A201,1
A11,15,A32,A40,3878,A61,A73,3,A92,A101,2,A122,28,A143,A152,1,A173,1,A192,A201,2
A14,8,A32,A40,2991,A62,A73,1,A93,A103,2,A121,25,A143,A151,1,A173,2,A191,A201,1
A14,21,A32,A41,3965,A64,A73,4,A93,A101,2,A121,25,A143,A152,1,A173,1,A191,A201,1
A14,18,A33,A49,3399,A61,A73,4,A93,A101,2,A123,33,A143,A152,1,A173,1,A192,A201,2
A11,24,A32,A40,2439,A61,A72,4,A93,A101,4,A121,33,A143,A152,1,A173,1,A192,A201,2
A14,24,A34,A42,3609,A64,A72,4,A93,A101,2,A121,30,A143,A152,1,A172,2,A191,A201,1
A14,10,A32,A42,1595,A61,A73,2,A93,A101,2,A121,23,A141,A151,1,A172,1,A191,A201,2
A14,15,A32,A42,2238,A63,A73,2,A93,A101,4,A123,20,A143,A151,1,A173,1,A191,A201,1
A11,15,A32,A43,2329,A61,A72,4,A93,A101,1,A123,26,A142,A152,1,A173,1,A191,A201,1
A14,12,A34,A42,2520,A61,A72,2,A93,A101,4,A122,37,A143,A152,1,A173,1,A191,A201,1
A14,33,A32,A49,6143,A61,A72,3,A93,A101,2,A122,34,A143,A152,1,A173,1,A191,A201,1
A11,12,A32,A42,666,A61,A75,4,A93,A101,4,A122,23,A143,A152,1,A173,1,A192,A201,1
A14,36,A33,A42,7678,A63,A74,2,A93,A101,4,A123,36,A143,A152,1,A173,1,A192,A201,1
A13,7,A34,A40,1126,A61,A72,1,A93,A101,4,A121,41,A143,A152,1,A173,2,A191,A202,1
A11,21,A32,A49,1188,A62,A74,4,A93,A101,1,A121,25,A143,A152,1,A173,1,A192,A201,1
A14,15,A32,A40,886,A65,A72,4,A93,A101,1,A121,23,A143,A152,1,A173,1,A191,A201,1
A11,12,A32,A42,2991,A61,A73,2,A93,A102,2,A122,28,A143,A152,1,A172,2,A191,A201,1
A12,12,A34,A40,1295,A64,A73,4,A93,A101,4,A123,36,A143,A152,1,A173,1,A191,A201,1
A11,15,A31,A43,1449,A61,A72,3,A93,A101,4,A124,33,A143,A152,1,A172,1,A192,A201,1
A14,33,A32,A43,2991,A61,A75,4,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,1
A11,8,A32,A40,1216,A61,A72,3,A93,A101,2,A124,25,A143,A152,1,A173,1,A192,A201,2
A14,27,A34,A43,5045,A65,A75,2,A93,A101,3,A122,33,A143,A152,1,A173,1,A191,A201,1
A14,21,A32,A41,7228,A61,A73,3,A93,A101,3,A123,34,A143,A152,1,A174,1,A192,A201,1
A14,27,A32,A41,7758,A65,A73,2,A93,A101,4,A124,47,A143,A153,1,A173,1,A192,A201,1
A12,27,A34,A40,1595,A65,A75,4,A93,A101,4,A121,33,A143,A152,1,A173,1,A191,A201,1
A14,15,A34,A43,1092,A61,A71,4,A93,A101,4,A123,60,A143,A152,1,A173,1,A191,A201,1
A12,27,A32,A42,3651,A61,A74,3,A93,A101,3,A121,43,A143,A152,1,A173,1,A192,A201,2
A11,12,A32,A49,797,A61,A72,4,A93,A101,4,A122,46,A143,A152,1,A173,1,A191,A201,2
A12,21,A34,A49,2197,A65,A74,4,A93,A101,3,A124,32,A143,A152,1,A173,2,A192,A201,1
A12,45,A32,A49,12612,A61,A73,2,A93,A101,2,A123,21,A143,A152,1,A173,1,A192,A201,2
A14,33,A32,A40,5045,A61,A72,4,A93,A101,4,A123,32,A143,A152,1,A174,1,A192,A201,1
A12,24,A31,A41,7228,A61,A72,3,A93,A103,4,A121,35,A143,A151,1,A173,2,A192,A201,1
A11,24,A34,A49,1893,A61,A75,4,A93,A101,4,A123,38,A143,A152,3,A173,2,A192,A201,1
A14,14,A34,A43,1393,A61,A75,4,A93,A101,4,A123,41,A143,A152,1,A173,1,A192,A201,1
A11,12,A34,A40,1546,A61,A73,4,A93,A101,4,A122,34,A141,A152,1,A172,1,A191,A202,1
A12,33,A34,A41,3965,A61,A73,3,A93,A101,4,A123,32,A143,A152,1,A173,1,A192,A201,1
A14,15,A34,A43,909,A65,A73,4,A93,A101,3,A122,28,A143,A152,1,A173,1,A192,A201,1
A14,33,A33,A42,7758,A65,A74,3,A93,A101,2,A123,30,A142,A152,1,A174,2,A192,A201,1
A11,21,A32,A43,2606,A61,A72,4,A92,A101,4,A122,28,A143,A152,1,A174,1,A192,A201,1
A14,12,A34,A42,1603,A63,A74,3,A93,A101,2,A123,33,A143,A152,1,A173,1,A191,A202,1
A14,15,A32,A42,2235,A62,A74,1,A93,A101,4,A121,32,A141,A151,1,A172,1,A191,A201,1
A11,15,A32,A42,3430,A61,A73,2,A93,A102,3,A123,37,A143,A152,1,A173,1,A191,A201,2
A11,15,A32,A40,2028,A61,A75,2,A93,A103,4,A124,38,A141,A151,1,A173,1,A192,A201,2
A14,21,A34,A40,2969,A65,A72,2,A93,A101,4,A124,44,A143,A151,3,A173,1,A192,A201,1
A12,33,A34,A46,8335,A65,A72,2,A93,A101,4,A124,37,A143,A153,1,A173,1,A191,A201,1
A14,15,A32,A44,1670,A65,A73,4,A93,A101,2,A121,45,A143,A151,1,A173,1,A192,A201,1
A14,21,A32,A43,1047,A61,A72,4,A93,A101,1,A121,33,A143,A152,1,A174,1,A192,A201,1
A11,12,A32,A43,846,A61,A73,2,A93,A101,2,A121,20,A143,A151,1,A174,2,A192,A201,1
A11,18,A32,A40,3074,A65,A74,2,A93,A103,2,A121,23,A143,A152,1,A172,1,A191,A201,1
A12,33,A32,A46,5117,A65,A73,2,A93,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,1
A14,15,A33,A41,3568,A61,A72,1,A93,A101,2,A124,41,A143,A152,1,A172,1,A191,A201,1
A12,8,A32,A40,3190,A65,A73,1,A93,A101,2,A121,32,A143,A152,1,A172,1,A191,A201,1
A14,36,A33,A43,4454,A61,A73,4,A93,A101,4,A121,33,A143,A152,1,A173,1,A191,A201,1
A12,24,A34,A42,4796,A61,A72,2,A93,A101,4,A123,25,A141,A152,1,A172,1,A192,A201,2
A12,27,A32,A43,3017,A65,A75,2,A93,A101,4,A123,25,A143,A152,1,A173,1,A191,A201,1
A14,10,A32,A43,1469,A64,A75,1,A93,A101,2,A121,26,A143,A152,1,A173,1,A192,A201,1
A11,21,A31,A49,2515,A61,A73,4,A93,A101,2,A122,30,A143,A151,1,A173,1,A192,A201,2
A12,48,A30,A410,12680,A61,A73,1,A93,A101,2,A122,32,A141,A152,1,A174,1,A192,A202,2
A11,10,A32,A41,2197,A62,A73,1,A93,A102,2,A121,30,A143,A152,1,A173,2,A191,A201,1
A11,7,A32,A40,12612,A61,A73,1,A93,A101,4,A124,62,A141,A152,1,A173,1,A192,A201,2
A11,27,A32,A42,1835,A62,A71,1,A93,A101,1,A122,33,A143,A152,1,A173,1,A191,A201,2
A11,21,A32,A42,2522,A61,A72,4,A93,A101,2,A122,35,A143,A151,1,A173,1,A192,A201,2
A14,15,A34,A49,1835,A61,A73,4,A93,A101,2,A124,28,A143,A152,1,A173,1,A191,A201,1
A12,45,A33,A43,12579,A63,A74,4,A93,A101,1,A123,34,A143,A152,1,A174,1,A192,A201,1
A11,8,A32,A43,1366,A61,A73,3,A93,A101,4,A122,21,A143,A152,1,A173,1,A191,A201,2
A12,12,A32,A40,1498,A61,A74,3,A93,A101,4,A122,28,A143,A151,1,A173,2,A192,A201,1
A11,27,A31,A41,5511,A61,A72,2,A91,A101,1,A122,55,A141,A152,1,A173,1,A192,A201,2
A11,12,A31,A40,484,A61,A72,4,A93,A101,2,A123,41,A141,A152,1,A173,1,A192,A201,2
A11,15,A34,A42,1082,A61,A72,4,A93,A101,4,A121,21,A143,A151,1,A173,1,A191,A201,1
A11,45,A32,A42,8335,A61,A74,4,A93,A101,4,A123,35,A142,A153,3,A173,2,A192,A201,2
A14,27,A32,A43,1414,A61,A74,4,A93,A101,4,A123,48,A143,A152,1,A173,1,A192,A201,1
A11,12,A32,A40,1175,A61,A73,4,A93,A101,2,A121,38,A143,A152,1,A172,2,A191,A201,1
A11,21,A32,A42,1388,A61,A72,4,A93,A102,1,A122,23,A143,A152,1,A172,1,A191,A202,1
A12,8,A32,A43,1620,A62,A72,4,A93,A101,2,A123,21,A143,A152,1,A173,1,A192,A201,2
A14,8,A34,A40,958,A61,A73,3,A93,A101,1,A121,28,A143,A152,1,A173,1,A191,A201,1
A14,12,A32,A43,368,A63,A75,4,A93,A101,4,A122,37,A143,A152,1,A173,2,A192,A201,1
A11,12,A32,A43,1514,A61,A73,4,A93,A101,1,A123,23,A141,A152,1,A173,1,A191,A201,1
A12,27,A33,A43,1418,A62,A72,4,A93,A101,3,A124,28,A142,A152,1,A173,1,A191,A201,2
A13,8,A32,A43,750,A61,A73,3,A93,A101,2,A121,28,A143,A152,1,A172,1,A191,A201,2
A12,4,A32,A42,3059,A61,A72,4,A94,A101,3,A123,35,A143,A151,1,A174,1,A192,A201,1
A12,48,A32,A46,4591,A61,A73,4,A93,A101,4,A124,37,A143,A153,1,A173,1,A191,A201,2
A12,21,A34,A41,5511,A64,A73,2,A93,A101,4,A122,41,A143,A152,1,A172,2,A191,A201,1
A14,12,A32,A40,2825,A61,A72,2,A93,A101,3,A122,39,A143,A152,1,A174,2,A191,A201,1
A14,10,A32,A40,1295,A61,A73,3,A93,A101,2,A121,30,A143,A152,1,A172,2,A191,A202,1
A14,21,A32,A42,759,A65,A74,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A192,A201,1
A11,4,A34,A40,1246,A61,A74,2,A93,A101,1,A121,37,A143,A152,3,A172,2,A191,A201,1
A11,15,A33,A49,1837,A61,A74,4,A93,A103,1,A122,41,A143,A151,1,A173,1,A191,A201,1
A12,48,A30,A40,8133,A63,A74,1,A93,A101,1,A123,30,A143,A152,1,A173,1,A191,A201,1
A11,21,A31,A42,2522,A63,A72,4,A93,A101,4,A124,28,A143,A153,1,A173,2,A192,A201,2
A14,12,A32,A40,2197,A64,A71,4,A93,A101,4,A124,34,A143,A152,1,A172,1,A192,A201,1
A14,18,A32,A42,2146,A61,A72,4,A93,A102,1,A122,47,A143,A152,1,A174,2,A191,A201,2
A12,21,A32,A43,2993,A62,A75,2,A93,A101,4,A123,30,A143,A152,1,A173,1,A191,A201,2
A14,18,A34,A49,5096,A61,A71,3,A94,A101,3,A123,45,A143,A152,3,A171,2,A192,A201,1
A11,33,A32,A49,1546,A61,A74,2,A93,A101,1,A123,23,A143,A152,1,A173,1,A192,A201,2
A12,24,A32,A41,4210,A63,A72,3,A93,A101,4,A121,28,A143,A151,1,A173,1,A191,A201,2
A14,36,A32,A49,10127,A61,A71,4,A93,A101,2,A123,26,A143,A152,1,A174,1,A192,A201,2
A11,12,A32,A40,1882,A61,A73,4,A93,A103,4,A122,28,A143,A152,1,A173,1,A192,A201,1
A11,24,A34,A43,1231,A64,A75,4,A93,A101,4,A122,48,A143,A152,1,A174,1,A192,A201,1
A13,27,A34,A43,2993,A65,A75,4,A93,A101,4,A122,43,A143,A152,1,A172,1,A191,A201,1
A12,8,A34,A43,909,A61,A73,2,A93,A101,4,A121,34,A143,A152,3,A172,1,A191,A201,1
A11,24,A32,A40,3342,A61,A73,3,A93,A101,2,A123,39,A143,A152,1,A172,1,A191,A201,2
A12,21,A32,A42,2384,A62,A73,4,A93,A101,4,A124,28,A143,A153,1,A173,1,A191,A201,1
A14,4,A34,A44,2353,A61,A75,2,A93,A101,2,A123,35,A143,A151,1,A173,1,A191,A201,1
A12,24,A32,A40,1755,A61,A73,1,A93,A101,4,A122,47,A143,A152,3,A173,1,A191,A201,1
A14,14,A32,A40,2825,A65,A73,3,A93,A101,2,A122,28,A143,A152,1,A173,1,A191,A201,1
A14,21,A32,A43,1835,A63,A72,3,A93,A101,2,A123,33,A141,A152,1,A173,1,A192,A201,2
A12,4,A32,A45,448,A61,A72,3,A94,A101,1,A122,23,A143,A152,1,A172,1,A191,A201,1
A12,27,A32,A43,1750,A65,A73,4,A93,A101,1,A123,26,A143,A152,1,A173,1,A191,A201,1
A12,24,A34,A43,1928,A63,A73,4,A93,A101,2,A122,21,A143,A152,1,A172,1,A191,A201,2
A14,15,A32,A43,3568,A61,A75,4,A93,A101,2,A123,47,A141,A152,1,A174,1,A192,A201,1
A14,36,A32,A43,11590,A65,A74,2,A93,A101,4,A122,34,A143,A151,1,A173,1,A192,A201,1
A11,10,A34,A40,3331,A61,A73,1,A93,A101,2,A121,35,A143,A152,1,A172,2,A191,A201,1
A12,14,A32,A45,1255,A62,A73,4,A93,A103,2,A121,21,A143,A152,1,A173,1,A191,A201,1
A14,21,A32,A40,6143,A61,A73,1,A93,A101,4,A122,38,A143,A152,1,A172,2,A191,A201,1
A11,24,A31,A40,1199,A61,A71,1,A93,A102,4,A124,28,A143,A152,1,A171,1,A192,A201,2
A11,48,A32,A49,5595,A61,A72,4,A93,A101,4,A124,33,A143,A151,1,A173,1,A191,A201,2
A14,27,A34,A43,2899,A61,A73,4,A93,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,1
A13,24,A32,A43,1274,A63,A73,3,A93,A101,3,A123,48,A143,A152,1,A172,1,A191,A201,1
A12,4,A32,A43,750,A61,A73,2,A93,A103,3,A121,60,A143,A152,1,A173,1,A191,A201,1
A12,15,A33,A49,1887,A62,A72,4,A93,A101,2,A122,37,A143,A152,1,A173,1,A191,A201,1
A14,21,A33,A40,1928,A61,A75,4,A93,A101,4,A123,41,A143,A152,1,A172,2,A191,A201,2
A12,15,A31,A40,1493,A62,A73,2,A93,A101,2,A122,28,A143,A152,1,A173,1,A191,A201,2
A12,27,A34,A42,7238,A61,A74,2,A93,A101,2,A122,43,A143,A152,1,A173,1,A191,A201,2
A14,45,A32,A49,3711,A61,A71,3,A93,A101,2,A123,32,A143,A151,1,A174,1,A192,A201,2
A13,21,A32,A40,2901,A62,A73,1,A92,A101,1,A123,28,A141,A152,1,A174,1,A192,A201,1
A11,33,A32,A42,7238,A61,A73,2,A93,A101,2,A122,25,A143,A152,1,A173,2,A191,A201,2
A12,21,A32,A42,1498,A61,A74,2,A93,A101,2,A122,28,A143,A152,1,A172,1,A191,A201,1
A14,15,A34,A42,1410,A61,A73,4,A92,A101,3,A122,25,A143,A151,1,A173,1,A191,A201,1
A13,45,A30,A43,4591,A61,A72,2,A91,A101,1,A122,33,A143,A152,3,A173,1,A191,A201,1
A12,14,A32,A43,1409,A62,A71,2,A92,A101,4,A121,60,A143,A152,1,A173,1,A191,A201,1
A11,21,A32,A41,5045,A61,A71,4,A93,A101,2,A124,28,A143,A153,1,A174,1,A192,A201,1
A12,21,A34,A43,1388,A61,A75,4,A93,A101,2,A122,43,A143,A152,1,A172,1,A191,A201,1
A14,12,A34,A43,2825,A65,A72,2,A93,A101,1,A122,34,A143,A152,1,A172,2,A191,A201,1
A14,14,A31,A43,1316,A62,A72,4,A93,A101,4,A123,32,A141,A152,1,A172,2,A191,A201,1
